label,corrected_value,row_id,corp_name,rcept_no,field,extracted_value,quote,context,gate,gate_reason,pick,stratum,dart_url
correct,,E0221,와이씨켐,20250929000280,#8 보호예수 / 전매제한 해제일,"detail=사채발행일로부터 1년간 전환권 행사 금지 및 거래단위 분할/병합 금지, months=12, release_date=2026-10-14",사모발행 (사채발행일로부터 1년간 전환권 행사 금지 및 거래단위 분할/병합 금지),"…일 - 사외이사 참석여부 참석 (명) 2 불참 (명) - - 감사(감사위원) 참석여부 - 18. 증권신고서 제출대상 여부 아니오 19. 제출을 면제받은 경우 그 사유 【사모발행 (사채발행일로부터 1년간 전환권 행사 금지 및 거래단위 분할/병합 금지)】 20. 당해 사채의 해외발행과 연계된 대차거래 내역 - 목적, 주식수, 대여자 및 차입자 인적사항,예정처분시기, 대차조건(기간, 상환조건, 이율),상환방식, 당해 전환사채 발행과의 연계성, 수수료 등 - 21. 공정…",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250929000280
correct,,E0222,제넥신,20250924000208,#10 정정 해석 (무엇이 바뀌어 D-day가 어떻게 이동했나),"field_moves=new=detail=본 사채 발행 후 매 7개월이 경과한 날을 전환가액 조정일로 하며, 새로운 전환가액은 발행 당시 전환가액의 70% 이상이어야 함. 조정 이후 주가 상승 시 의무 상향조정(최초 전환가액 100% 한도)., floor_price=3835, floor_ratio=0.7, adjustment_period=매 7개월, old=detail=발행 후 매 7개월마다 전환가액을 조정하며, 최저 조정가액은 최초 전환가액의 70%인 3,835원임, floor_price=3835, floor_ratio=0.7, adjustment_period=매 7개월, new_span=19615 · 19932, field_key=refixing_terms, new_rcept_no=20250924000208, old_rcept_no=20250923000407, new_span_status=resolved · new=options=kind=put, detail=발행일로부터 2년 되는 2027-10-01 및 이후 매 3개월마다 조기상환 청구 가능(조기상환수익률 연 3.0%). 조기상환청구기간은 각 조기상환지급일 60일 전부터 30일 전까지., holder=사채권자, end_date=2030-06-03, start_date=2027-08-02, old=options=kind=put, detail=발행일로부터 2년 되는 날인 2027-10-01 및 이후 매 3개월마다 조기상환 청구 가능(수익률 연 3.0%), holder=사채권자, end_date=2030-07-01, start_date=2027-10-01, new_span=21582 · 21816, field_key=option_schedule, new_rcept_no=20250924000208 …",3. 정정사항 항 목 정정사유 정 정 전 정 정 후 【조달자금의 구체적 사용 목적】【운영자금ㆍ기타자금의 경우】 오기정정 주1) 주2),…정 정 신 고 (보고) 2025년 9월 24일 1. 정정대상 공시서류 : 주요사항보고서(전환사채발행결정) 2. 정정대상 공시서류의 최초제출일 : 2025-09-23 【3. 정정사항 항 목 정정사유 정 정 전 정 정 후 【조달자금의 구체적 사용 목적】【운영자금ㆍ기타자금의 경우】 오기정정 주1) 주2)】 주1) 정정 전 (단위: 백만원) 자금용도 세부내역* 연도별 사용 예정 금액 '25년 '26년 '27년 합계 운영자금 연구개발 및 운영자금 159…,passed,,booster,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250924000208
correct,,E0223,제이에스링크,20251204000439,#6 리픽싱 세부 조건,(이 문서에 없다고 판단),2) 정정 후 (9. 전환에 관한 사항 - 전환가액 조정에 관한 사항)라) 목 삭제,"(인용 스팬 없음 · 항목 추정 위치) …년 12월 04일 1. 정정대상 공시서류 : 주요사항보고서(전환사채권 발행결정) 2. 정정대상 공시서류의 최초제출일 : 2024-12-17 3. 정정사항 항 목 정정사유 정 정 전 정 정 후 9. 전환에 관한 사항-전환가액 조정에 관한 사항 계약변경 합의 1)정정 전 2)정정 후 9. 전환에 관한 사항-시가하락에 따른 전환가액 조정-최저 조정가액 계약변경 합의 1,924 - 9. 전환에 관한 사항-시가하락에 따른 전환가액 조정-최저 조정가…",not_evaluable,field_absent — 해당 항목이 공시 본문에 없습니다,forced,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251204000439
correct,,E0224,제이에스링크,20251204000439,#7 콜·풋 세부 스케줄,"options=kind=put, detail=발행일로부터 12개월 경과 후 매 3개월마다 조기상환 청구 가능(1차 청구 시작일 2025-11-16, 8차 청구 종료일 2027-09-17), holder=사채권자, end_date=2027-09-17, start_date=2025-11-16",본 사채의 사채권자는 본 사채의 발행일로부터 12개월이 되는 2026년 01월 15일 이후 매 3개월에 해당되는 날에 본 사채의 전부 또는 일부에 대하여 그 전자등록금액 및(3개월 단위 연단리 4%)이 적용된 본항 제1호의 조기상환 청구 금액을 만기 전 조기상환 할 것을 청구할 수 있다.,"…한 조정 후 전환가격 중 원단위 미만은 절상한다. 시가하락에따른전환가액조정 최저 조정가액 (원) - 최저 조정가액 근거 - 발행당시 전환가액의70% 미만으로조정가능한 잔여발행한도 (원) - 9-1. 옵션에 관한 사항 【본 사채의 사채권자는 본 사채의 발행일로부터 12개월이 되는 2026년 01월 15일 이후 매 3개월에 해당되는 날에 본 사채의 전부 또는 일부에 대하여 그 전자등록금액 및(3개월 단위 연단리 4%)이 적용된 본항 제1호의 조기상환 청구 금액을 만기 전 조기상환 할 것을 청구할 수 있다.】 단, 조기상환지급일이 영업일이 아닌 경우에는 그 다음 영업일에 상환하고 조기상환지급일 이후의 이자는 계산하지 아니한다.세부내용은 22. 기타 투자판단에 참고할 사항을 참조하시기 바랍니다. 10. 합병 관련 사항 - …",passed,,forced,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251204000439
correct,,E0225,제이에스링크,20251204000439,#8 보호예수 / 전매제한 해제일,"detail=사채발행일로부터 1년간 전환 및 권면분할 금지, months=12, release_date=2026-01-15",사모 발행(사채발행일로부터 1년간 전환 및 권면분할 금지),"…년 12월 17일 - 사외이사 참석여부 참석 (명) 1 불참 (명) - - 감사(감사위원) 참석여부 참석 18. 증권신고서 제출대상 여부 아니오 19. 제출을 면제받은 경우 그 사유 【사모 발행(사채발행일로부터 1년간 전환 및 권면분할 금지)】 20. 당해 사채의 해외발행과 연계된 대차거래 내역 - 목적, 주식수, 대여자 및 차입자 인적사항,예정처분시기, 대차조건(기간, 상환조건, 이율),상환방식, 당해 전환사채 발행과의 연계성, 수수료 등 -해당사항없음 …",failed,release_date_not_derived — 전매제한 해제일이 납입일+예치기간과 맞지 않습니다,forced,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251204000439
correct,,E0226,제이에스링크,20251204000439,#10 정정 해석 (무엇이 바뀌어 D-day가 어떻게 이동했나),"field_moves=old=detail=본 사채의 발행일로부터 매 5개월마다 전환가액을 조정하며, 최저 조정가액은 발행 당시 전환가액의 70%(15,563원) 이상이어야 함, floor_price=15563, floor_ratio=0.7, adjustment_period=매 5개월마다, field_key=refixing_terms, new_rcept_no=20251204000439, old_rcept_no=20250922000234, new_span_status=not_applicable · new=options=kind=put, detail=발행일로부터 12개월 경과 후 매 3개월마다 조기상환 청구 가능(1차 청구 시작일 2025-11-16, 8차 청구 종료일 2027-09-17), holder=사채권자, end_date=2027-09-17, start_date=2025-11-16, old=options=kind=put, detail=본 사채의 사채권자는 발행일로부터 12개월이 되는 2026년 10월 2일 이후 만기일 1개월 전일까지 매 1개월마다 조기상환 청구 가능 (청구기간: 2026-09-12 ~ 2028-08-23), holder=사채권자, end_date=2028-08-23, start_date=2026-09-12 · kind=call, ratio=0.4, detail=발행일로부터 1년이 되는 날로부터 발행일 이후 1년 3개월(2027년 1월 2일)까지 매 3개월에 해당되는 날 행사 가능하며 행사 범위는 발행가액의 40% 한도, holder=발행회사 또는 발행회사가 지정하는 자, end_date=2026-12-17, start_date=2026-09-02, new_span=20445 · 20606, field_key=option_schedule …","3. 정정사항 항 목 정정사유 정 정 전 정 정 후 9. 전환에 관한 사항-전환가액 조정에 관한 사항 계약변경 합의 1)정정 전 2)정정 후 9. 전환에 관한 사항-시가하락에 따른 전환가액 조정-최저 조정가액 계약변경 합의 1,924 - 9. 전환에 관한 사항-시가하락에 따른 전환가액 조정-최저 조정가액 근거 계약변경 합의","…정 정 신 고 (보고) 2025년 12월 04일 1. 정정대상 공시서류 : 주요사항보고서(전환사채권 발행결정) 2. 정정대상 공시서류의 최초제출일 : 2024-12-17 【3. 정정사항 항 목 정정사유 정 정 전 정 정 후 9. 전환에 관한 사항-전환가액 조정에 관한 사항 계약변경 합의 1)정정 전 2)정정 후 9. 전환에 관한 사항-시가하락에 따른 전환가액 조정-최저 조정가액 계약변경 합의 1,924 - 9. 전환에 관한 사항-시가하락에 따른 전환가액 조정-최저 조정가액 근거 계약변경 합의】 「증권의 발행 및 공시에 관한 규정」제5-23조(전환가액의 하향조정)2. 시가하락에 따른 전환가액의 조정시 조정 후 전환가액은 다음 각 목의가액 이상으로 하여야 한다.가. 발행당시의 전환가액(조정일 전에 신주의 할인…",passed,,forced,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251204000439
correct,,E0227,지엔코,20250908000230,#6 리픽싱 세부 조건,"detail=본 사채 발행 후 매 7개월이 되는 날을 전환가액 조정일로 하며, 최저 조정한도는 최초 전환가액의 70%인 599원임., floor_price=599, floor_ratio=0.7, adjustment_period=매 7개월마다","위 ㄱ) 내지 ㄷ) 과 별개로 본 사채 발행 후 매 7개월이 되는 날을 전환가액 조정일로 하고, 각 전환가액 조정일 전일을 기산일로 하여 기산일로부터 소급한 1개월 가중산술평균주가, 1주일 가중산술평균주가, 최근일 가중산술평균주가를 산술평균한 가액과 최근일 가중산술평균주가 중 높은 가액이 직전 전환가액보다 낮은 경우에는 그 가액을 새로운 전환가액으로 하향조정한다. 단, 전환가액의 최저 조정한도는 최초 전환가액의 100분의 70에 해당하는 가액으로 한다","…액으로 이미 조정한 경우(전환가액을 액면가액 미만으로 조정할 수 있는 경우는 제외한다)에는 조정 후 전환가액은 산정가액을 기준으로 감자 및 주식병합 등으로 인한 조정비율만큼 상향 조정한 가액 이상으로 조정한다. ㄹ) 【위 ㄱ) 내지 ㄷ) 과 별개로 본 사채 발행 후 매 7개월이 되는 날을 전환가액 조정일로 하고, 각 전환가액 조정일 전일을 기산일로 하여 기산일로부터 소급한 1개월 가중산술평균주가, 1주일 가중산술평균주가, 최근일 가중산술평균주가를 산술평균한 가액과 최근일 가중산술평균주가 중 높은 가액이 직전 전환가액보다 낮은 경우에는 그 가액을 새로운 전환가액으로 하향조정한다. 단, 전환가액의 최저 조정한도는 최초 전환가액의 100분의 70에 해당하는 가액으로 한다】 (단, 조정일 전에 신주의 할인발행 등 또는 감자 등의 사유로 전환가액을 이미 조정한 경우에는 이를 감안하여 산정한다). ㅁ) 상기 ㄹ) 에 근거하여 전환사채 전환가의 하향조정이 있은 후 각 전환가액 조정일 전일을 …",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250908000230
correct,,E0228,지엔코,20250908000230,#7 콜·풋 세부 스케줄,"options=kind=put, detail=발행일로부터 12개월 경과 후인 2026-09-10부터 매 3개월마다 조기상환 청구 가능(청구기간: 2026-07-12 ~ 2029-05-11), holder=사채권자, end_date=2029-05-11, start_date=2026-07-12 · kind=call, ratio=0.3, detail=발행일 익일로부터 12개월이 되는 날인 2026-09-11부터 2027-09-11까지 매 1개월마다 발행가액의 30% 한도 내 매도청구 가능(청구기간: 2026-08-22 ~ 2027-09-01), holder=발행회사 및/또는 발행회사가 지정하는 자, end_date=2027-09-01, start_date=2026-08-22","발행회사 및/또는 발행회사가 지정하는 자(이하 “매수인”)는 본 사채의 발행일 익일로부터 12개월이 되는 날인 2026년 09월 11일부터 2027년 09월 11일까지 매[1]개월마다 사채권자가 보유하고 있는 본 사채의 전부 또는 일부를 매수인에게 매도하여 줄 것을 청구할 수 있으며, 사채권자는 이 청구에 따라 보유하고 있는 본 사채를 매수인에게 매도하여야 한다.","… 조기상환을 청구하고 자기계좌에 전자등록된 경우에는 한국예탁결제원에 조기상환을 청구하면 한국예탁결제원이 이를 취합하여 청구장소에 조기상환 청구한다. 2) 매수인의 매도청구권(Call Option)에 관한 사항 (1) 【발행회사 및/또는 발행회사가 지정하는 자(이하 “매수인”)는 본 사채의 발행일 익일로부터 12개월이 되는 날인 2026년 09월 11일부터 2027년 09월 11일까지 매[1]개월마다 사채권자가 보유하고 있는 본 사채의 전부 또는 일부를 매수인에게 매도하여 줄 것을 청구할 수 있으며, 사채권자는 이 청구에 따라 보유하고 있는 본 사채를 매수인에게 매도하여야 한다.】 단, 본 계약 제3조 제22항에 따라 발행회사가 기한의 이익을 상실하는 경우에는 매도청구권이 소멸한 것으로 본다.가. 매도청구권 행사 방법 : 매도청구권을 행사하려는 매수인은 각 매매대금 지급기일로부터 20일 전부터…",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250908000230
correct,,E0229,지엔코,20250908000230,#8 보호예수 / 전매제한 해제일,"detail=사모발행에 의한 1년간 행사 및 분할금지, months=12",19. 제출을 면제받은 경우 그 사유 면제(사모발행에 의한 1년간 행사 및 분할금지),"…2025년 08월 28일 - 사외이사 참석여부 참석 (명) 2 불참 (명) 0 - 감사(감사위원) 참석여부 참석 18. 증권신고서 제출대상 여부 아니오 【19. 제출을 면제받은 경우 그 사유 면제(사모발행에 의한 1년간 행사 및 분할금지)】 20. 당해 사채의 해외발행과 연계된 대차거래 내역 - 목적, 주식수, 대여자 및 차입자 인적사항,예정처분시기, 대차조건(기간, 상환조건, 이율),상환방식, 당해 전환사채 발행과의 연계성, 수수료 등 해당사항 없음 …",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250908000230
correct,,E0230,지엔코,20250908000230,#10 정정 해석 (무엇이 바뀌어 D-day가 어떻게 이동했나),"field_moves=new=detail=본 사채 발행 후 매 7개월이 되는 날을 전환가액 조정일로 하며, 최저 조정한도는 최초 전환가액의 70%인 599원임., floor_price=599, floor_ratio=0.7, adjustment_period=매 7개월마다, old=detail=본 사채 발행 후 매 7개월이 되는 날을 전환가액 조정일로 하며, 최저 조정한도는 최초 전환가액의 70%(최저 조정가액 599원)로 함, floor_price=599, floor_ratio=0.7, adjustment_period=매 7개월마다, new_span=17403 · 17657, field_key=refixing_terms, new_rcept_no=20250908000230, old_rcept_no=20250828001506, new_span_status=resolved · new=options=kind=put, detail=발행일로부터 12개월 경과 후인 2026-09-10부터 매 3개월마다 조기상환 청구 가능(청구기간: 2026-07-12 ~ 2029-05-11), holder=사채권자, end_date=2029-05-11, start_date=2026-07-12 · kind=call, ratio=0.3, detail=발행일 익일로부터 12개월이 되는 날인 2026-09-11부터 2027-09-11까지 매 1개월마다 발행가액의 30% 한도 내 매도청구 가능(청구기간: 2026-08-22 ~ 2027-09-01), holder=발행회사 및/또는 발행회사가 지정하는 자, end_date=2027-09-01, start_date=2026-08-22, old=options=kind=put …",3. 정정사항 항 목 정정사유 정 정 전 정 정 후 11. 청약일 기재정정 2025년 09월 10일 2025년 09월 08일,…정 정 신 고 (보고) 2025년 09월 08일 1. 정정대상 공시서류 : 주요사항보고서(전환사채권발행결정) 2. 정정대상 공시서류의 최초제출일 : 2025년 08월 28일 【3. 정정사항 항 목 정정사유 정 정 전 정 정 후 11. 청약일 기재정정 2025년 09월 10일 2025년 09월 08일】 주요사항보고서 / 거래소 신고의무 사항 금융위원회 / 한국거래소 귀중 2025 년 08월 28 일 회 사 명 : 주식회사 지엔코 대 표 이 사 : 김석주 본 점 소 재 지 : 서울특별시 송파구 동남로 4길 41(문정…,passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250908000230
correct,,E0231,츌립앤사이언스,20250909000130,#6 리픽싱 세부 조건,(이 문서에 없다고 판단),시가하락에따른전환가액조정 최저 조정가액 (원) - 최저 조정가액 근거 - 발행당시 전환가액의70% 미만으로조정가능한 잔여발행한도 (원) -,"(인용 스팬 없음 · 항목 추정 위치) …만은 절상한다. 전환에 따라발행할 주식 종류 (주)압타머사이언스 기명식 보통주 주식수 8,130,081 주식총수 대비비율(%) 27.77 전환청구기간 시작일 2026년 10월 01일 종료일 2028년 08월 31일 전환가액 조정에 관한 사항 가.“본 사채”를 소유한 자가 전환청구권 행사를 하기 전에 “발행회사”가 시가를 하회하는 발행가액으로 유상증자, 주식배당 및 준비금의 자본전입 등을 함으로써 주식을 발행하거나 또는 시가를 하회하는 전환…",not_evaluable,field_absent — 해당 항목이 공시 본문에 없습니다,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250909000130
correct,,E0232,츌립앤사이언스,20250909000130,#7 콜·풋 세부 스케줄,"options=kind=put, detail=발행일로부터 1년이 되는 2026년 10월 01일 및 이후 매 3개월에 해당되는 날에 조기상환 청구 가능, holder=사채권자, start_date=2026-10-01","[Put option에 관한 사항]본 사채의 사채권자는 본 사채의 발행일로부터 1년이 되는 2026년 10월 01일 및 이후 매 3개월에 해당되는 날(이하""조기상환일""이라 한다.)에 조기상환청구 전자등록금액의 원금에 해당하는 금액의 전부 또는 일부를 조기상환율에 따라 조기상환을 청구할 수 있다.","…조정비율만큼 상향 조정한 가액 이상으로 조정한다. 시가하락에따른전환가액조정 최저 조정가액 (원) - 최저 조정가액 근거 - 발행당시 전환가액의70% 미만으로조정가능한 잔여발행한도 (원) - 9-1. 옵션에 관한 사항 【[Put option에 관한 사항]본 사채의 사채권자는 본 사채의 발행일로부터 1년이 되는 2026년 10월 01일 및 이후 매 3개월에 해당되는 날(이하""조기상환일""이라 한다.)에 조기상환청구 전자등록금액의 원금에 해당하는 금액의 전부 또는 일부를 조기상환율에 따라 조기상환을 청구할 수 있다.】 단, 조기상환지급일이 영업일이 아닌 경우에는 그 다음 영업일에 상환하고 조기상환지급일 이후의 이자는 계산하지 아니한다. 10. 합병 관련 사항 - 11. 청약일 2025년 10월 01일 12. 납입일 2025년 10…",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250909000130
correct,,E0233,츌립앤사이언스,20250909000130,#8 보호예수 / 전매제한 해제일,"detail=사모발행, 1년간 행사금지 및 분할/병합 금지, months=12","19. 제출을 면제받은 경우 그 사유 면제(사모발행, 1년간 행사금지 및 분할/병합 금지)","…2025년 09월 08일 - 사외이사 참석여부 참석 (명) - 불참 (명) 1 - 감사(감사위원) 참석여부 참석 18. 증권신고서 제출대상 여부 아니오 【19. 제출을 면제받은 경우 그 사유 면제(사모발행, 1년간 행사금지 및 분할/병합 금지)】 20. 당해 사채의 해외발행과 연계된 대차거래 내역 - 목적, 주식수, 대여자 및 차입자 인적사항,예정처분시기, 대차조건(기간, 상환조건, 이율),상환방식, 당해 전환사채 발행과의 연계성, 수수료 등 - 21. 공정…",not_evaluable,lockup_not_quantified — 전매제한 기간이 기재되어 있지 않습니다,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250909000130
correct,,E0234,케이엔에스,20250903000155,#6 리픽싱 세부 조건,(이 문서에 없다고 판단),,"(인용 스팬 없음 · 항목 추정 위치) …경우에는 액면가액으로 한다. 전환에 따라발행할 주식 종류 주식회사 케이엔에스 보통주 주식수 877,192 주식총수 대비비율(%) 9.09 전환청구기간 시작일 2026년 09월 11일 종료일 2030년 08월 11일 전환가액 조정에 관한 사항 가. 본 사채권을 소유한 자가 전환청구를 하기 전에 발행회사가 시가를 하회하는 발행가액으로 유상증자, 무상증자, 주식배당 및 준비금의 자본전입 등을 함으로써 주식을 발행하거나 또는 시가를 하회하는 전환…",not_evaluable,field_absent — 해당 항목이 공시 본문에 없습니다,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250903000155
correct,,E0235,케이엔에스,20250903000155,#7 콜·풋 세부 스케줄,"options=kind=put, detail=발행일로부터 24개월이 되는 2027년 09월 11일 및 이후 매 3개월마다 사채의 만기 전 조기상환 청구 가능, holder=사채권자, end_date=2030-06-11, start_date=2027-09-11 · kind=call, ratio=0.05, detail=발행일로부터 12개월에 해당하는 날(2026년 09월 11일)부터 발행 후 24개월이 경과한 날(2027년 09월 11일)까지 매 3개월마다 인수한 사채 발행가액의 5% 한도로 매도청구 가능, holder=발행회사 및 발행회사가 지정하는 자, end_date=2027-09-11, start_date=2026-09-11",본 사채의 사채권자는 본 사채의 발행일로부터 24개월이 되는 2027년 09월 11일 및 이후 매 3개월에 해당하는 날(이하 “조기상환지급일”이라 한다)에 조기상환을 청구한 전자 등록금액에 조기 상환율을 곱한 금액의 전부에 대하여 사채의 만기 전 조기상환을 청구할 수 있다.,"…가하락에따른전환가액조정 최저 조정가액 (원) - 최저 조정가액 근거 - 발행당시 전환가액의70% 미만으로조정가능한 잔여발행한도 (원) - 9-1. 옵션에 관한 사항 [조기상환청구권(Put Option)에 관한 사항] 【본 사채의 사채권자는 본 사채의 발행일로부터 24개월이 되는 2027년 09월 11일 및 이후 매 3개월에 해당하는 날(이하 “조기상환지급일”이라 한다)에 조기상환을 청구한 전자 등록금액에 조기 상환율을 곱한 금액의 전부에 대하여 사채의 만기 전 조기상환을 청구할 수 있다.】 단, 조기상환 지급일이 은행 영업일이 아닌 경우에는 그 다음 영업일에 상환하고 조기상환 지급일부터 다음 영업일까지의 이자는 계산하지 아니한다. [매도청구권(Call Opiton)에 관한 사항] 발행회사 및 발행회사가…",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250903000155
correct,,E0236,케이엔에스,20250903000155,#8 보호예수 / 전매제한 해제일,"detail=사모 발행에 따라 사채 발행일(2025년 09월 11일)로부터 1년간 전환 및 권면분할 금지, months=12, release_date=2026-09-11",19. 제출을 면제받은 경우 그 사유 사모 발행(사채 발행일로부터 1년간 전환 및 권면분할 금지),"…2025년 09월 03일 - 사외이사 참석여부 참석 (명) 1 불참 (명) - - 감사(감사위원) 참석여부 참석 18. 증권신고서 제출대상 여부 아니오 【19. 제출을 면제받은 경우 그 사유 사모 발행(사채 발행일로부터 1년간 전환 및 권면분할 금지)】 20. 당해 사채의 해외발행과 연계된 대차거래 내역 - 목적, 주식수, 대여자 및 차입자 인적사항,예정처분시기, 대차조건(기간, 상환조건, 이율),상환방식, 당해 전환사채 발행과의 연계성, 수수료 등 - 21. 공정…",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250903000155
correct,,E0237,풍전약품,20250930000508,#10 정정 해석 (무엇이 바뀌어 D-day가 어떻게 이동했나),"field_moves=new=detail=본 사채 발행 후 매 5월이 경과한 날마다 시가산정액이 해당 조정일 직전일 현재의 전환가액보다 낮은 경우 새로운 전환가액으로 조정하되, 최초 전환가액의 70%(828원) 한도로 함., floor_price=828, floor_ratio=0.7, adjustment_period=매 5개월, old=detail=발행 후 매 5월이 경과한 날을 전환가액 조정일로 하며, 최저 전환가액은 최초 전환가액의 70%인 828원임., floor_price=828, floor_ratio=0.7, adjustment_period=5개월마다, new_span=31031 · 31331, field_key=refixing_terms, new_rcept_no=20250930000508, old_rcept_no=20250908000257, new_span_status=resolved · new=options=kind=put, ratio=1.0, detail=발행일로부터 18개월이 되는 2027년 04월 02일 및 이후 매 3개월마다 사채 원금의 전부 또는 일부에 조기상환수익률(연 4.0%)을 가산하여 조기상환 청구 가능, holder=사채권자, end_date=2028-06-02, start_date=2027-02-01, old=options=kind=put, ratio=1.0, detail=발행일로부터 18개월이 되는 2027년 04월 02일 및 이후 매 3개월마다 조기상환 청구 가능(조기상환청구기간: 2027-01-05 ~ 2028-05-19), holder=사채권자, end_date=2028-05-19, start_date=2027-01-05, new_span=6421 · 6631, field_key=option_schedule …",주1)정정 후 4. 사채의 이율 표면이자율 (%) 4.0 만기이자율 (%) 4.0 정정 전 4. 사채의 이율 표면이자율 (%) 2.0 만기이자율 (%) 2.0,"…정정사유 정 정 전 정 정 후 4. 사채의 이율 이자율 변경에 따른 정정 주1) 주1) 6. 이자지급방법 주2) 주2) 9-1. 옵션에 관한 사항 주3) 주3) 22. 기타 투자판단에 참고할 사항 주4) 주4) 【주1)정정 후 4. 사채의 이율 표면이자율 (%) 4.0 만기이자율 (%) 4.0 정정 전 4. 사채의 이율 표면이자율 (%) 2.0 만기이자율 (%) 2.0】 주2)정정 후 6. 이자지급방법 본 사채의 발행일(2025년 10월 02일)로부터 매 3개월 마다 이자 지급기일 현재의 권면총액의 연4%에 해당하는 금액을 이자지급일에 후급한다. 다만, 지급기일이 은행영업일이 아닌 …",not_evaluable,no_correction_rows — 정정사항 표를 읽지 못했습니다,booster,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250930000508
correct,,E0238,한국석유공업,20250829001769,#6 리픽싱 세부 조건,(이 문서에 없다고 판단),,"(인용 스팬 없음 · 항목 추정 위치) …가중산술평균주가 전환에 따라발행할 주식 종류 한국석유공업 주식회사 기명식 보통주 주식수 1,297,942 주식총수 대비비율(%) 9.28 전환청구기간 시작일 2026년 09월 08일 종료일 2030년 08월 08일 전환가액 조정에 관한 사항 가. ""본 사채""를 소유한 자가 전환청구권 행사를 하기 전에 ""발행회사""가 시가를 하회하는 발행가액으로 유상증자, 무상증자, 주식배당 및 준비금의 자본전입 등을 함으로써 주식을 발행하거나 또는 시가를 …",not_evaluable,field_absent — 해당 항목이 공시 본문에 없습니다,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250829001769
correct,,E0239,한국석유공업,20250829001769,#7 콜·풋 세부 스케줄,"options=kind=put, detail=발행일로부터 30개월이 되는 2028년 03월 08일 및 이후 매 3개월에 해당되는 날에 전자등록금액에 조기상환율을 곱한 금액의 전부 또는 일부에 대하여 조기상환 청구 가능, holder=사채권자, end_date=2030-06-08, start_date=2028-03-08 · kind=call, ratio=0.3, detail=발행일로부터 12개월이 되는 날인 2026년 09월 08일로부터 2028년 03월 08일까지 매 1개월마다 사채권자가 보유하고 있는 본 사채의 전부 또는 일부 매도청구 가능(최대 30%), holder=발행회사 및 발행회사가 지정하는 자, end_date=2028-03-08, start_date=2026-09-08","'발행회사' 및 '발행회사가 지정하는 자'(이하 ""매수인"")는 본 사채의 발행일로부터 12개월이 되는 날인 2026년 09월 08일로부터 2028년 03월 08일까지 매 1개월마다 사채권자가 보유하고 있는 본 사채의 전부 또는 일부를 매수인에게 매도하여 줄 것을 청구할 수 있으며","…하여 만기 전 조기상환을 청구할 수 있다. 단, 조기상환지급기일이 영업일이 아닌 경우에는 그 다음 영업일에 상환하고 조기상환지급기일 이후의 이자는 계산하지 아니한다. [매도청구권(Call Option)에 관한 사항] 【'발행회사' 및 '발행회사가 지정하는 자'(이하 ""매수인"")는 본 사채의 발행일로부터 12개월이 되는 날인 2026년 09월 08일로부터 2028년 03월 08일까지 매 1개월마다 사채권자가 보유하고 있는 본 사채의 전부 또는 일부를 매수인에게 매도하여 줄 것을 청구할 수 있으며】 , 사채권자는 이 청구에 따라 보유하고 있는 본 사채를 매수인에게 매도하여야 한다. 단, 본 계약 제3조 제23항에 따라 발행회사가 기한의 이익을 상실하는 경우에는 사채권자는 발행회사의 매도청구권을 보장하지 않는다.…",passed,,random,R2_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250829001769
